Y16	Y15	Y14	Y13	Y12	Y11	Y10	Y9	Y8	Y7	Y6	Y5	Y4	Y3	Y2	Y1	COUNT	PERCENT
0	0	0	0	1	0	1	1	0	1	1	0	0	0	1	0	1	0.004635209
0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	1	0.004635209
0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	0.004635209
0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	2	0.0092704181
0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0.004635209
0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0.004635209
0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	2	0.0092704181
0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	0	2	0.0092704181
0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	0.004635209
0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	0.004635209
0	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	0.004635209
0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0.004635209
0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	3	0.0139056271
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	25	0.1158802262
0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	3	0.0139056271
0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	15	0.0695281357
0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	6	0.0278112543
0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	4	0.0185408362
0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	8	0.0370816724
0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	2	0.0092704181
0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0.004635209
0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0.004635209
0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0.004635209
0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0.004635209
0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	6	0.0278112543
0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	5	0.0231760452
0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0.004635209
0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	43	0.1993139891
0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	2	0.0092704181
0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	42	0.19467878
0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	21	0.09733939
0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0.004635209
0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	23	0.1066098081
0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	37	0.1715027348
0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0.004635209
0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	26	0.1205154352
0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	4	0.0185408362
0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	2	0.0092704181
0	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	2	0.0092704181
0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	9	0.0417168814
0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	0	4	0.0185408362
0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	6	0.0278112543
0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	14	0.0648929267
0	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	17	0.0787985538
0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	2	0.0092704181
0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0.004635209
0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	4	0.0185408362
0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	8	0.0370816724
0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	3	0.0139056271
0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	3	0.0139056271
0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	3	0.0139056271
0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0.004635209
0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	3	0.0139056271
0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0.004635209
0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0.004635209
0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0.004635209
0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	5	0.0231760452
0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0.004635209
0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0.004635209
0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	23	0.1066098081
0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	12	0.0556225086
0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	8	0.0370816724
0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0.004635209
0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0.004635209
0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	8	0.0370816724
0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	2	0.0092704181
0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	21	0.09733939
0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	18	0.0834337629
0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0.004635209
0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0.004635209
0	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	3	0.0139056271
0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	3	0.0139056271
0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	2	0.0092704181
0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	3	0.0139056271
0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	2	0.0092704181
0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	4	0.0185408362
0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	0	1	0.004635209
0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	8	0.0370816724
0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	12	0.0556225086
0	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	2	0.0092704181
0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	6	0.0278112543
0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	2	0.0092704181
0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	4	0.0185408362
0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	1	0.004635209
0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	3	0.0139056271
0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0.004635209
0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0.004635209
0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	5	0.0231760452
0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	4	0.0185408362
0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	0	6	0.0278112543
0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	2	0.0092704181
0	0	0	0	1	1	0	1	1	1	0	1	1	1	0	0	3	0.0139056271
0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0.004635209
0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0.004635209
0	0	0	0	1	1	0	1	1	1	1	1	0	1	0	0	2	0.0092704181
0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	8	0.0370816724
0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0.004635209
0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	3	0.0139056271
0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	2	0.0092704181
0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	0.004635209
0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	5	0.0231760452
0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	2	0.0092704181
0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	3	0.0139056271
0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	2	0.0092704181
0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0.004635209
0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0.004635209
0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	2	0.0092704181
0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	2	0.0092704181
0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	0.004635209
0	0	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0.004635209
0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	2	0.0092704181
0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	2	0.0092704181
0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	2	0.0092704181
0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	4	0.0185408362
0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0.004635209
0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	5	0.0231760452
0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	5	0.0231760452
0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	0	5	0.0231760452
0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	3	0.0139056271
0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0	2	0.0092704181
0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	1	0.004635209
0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	2	0.0092704181
0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0.004635209
0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	3	0.0139056271
0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	4	0.0185408362
0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0.004635209
0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	2	0.0092704181
0	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	9	0.0417168814
0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	0	9	0.0417168814
0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	0.004635209
0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0.004635209
0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	6	0.0278112543
0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	4	0.0185408362
0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	0	2	0.0092704181
0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0.004635209
0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	5	0.0231760452
0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	3	0.0139056271
0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0.004635209
0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0.004635209
0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	2	0.0092704181
0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0.004635209
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	13	0.0602577176
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	4	0.0185408362
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	195	0.9038657643
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0.004635209
0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0.004635209
0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.004635209
0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0.004635209
0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0.0092704181
0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	28	0.1297858533
0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0.0092704181
0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0.004635209
0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0.0185408362
0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0.004635209
0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	4	0.0185408362
0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	4	0.0185408362
0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	198	0.9177713915
0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0.0092704181
0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	3	0.0139056271
0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0.0092704181
0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	66	0.3059237972
0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0.004635209
0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	3	0.0139056271
0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0.004635209
0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0.004635209
0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0.004635209
0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	0.004635209
0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	10	0.0463520905
0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0.004635209
0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0.004635209
0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	8	0.0370816724
0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0.004635209
0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0.004635209
0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0	3	0.0139056271
0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	4	0.0185408362
0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	6	0.0278112543
0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0.004635209
0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0.0231760452
0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	37	0.1715027348
0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0.004635209
0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	13	0.0602577176
0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0.004635209
0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	0.004635209
0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0.004635209
0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0.004635209
0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0.004635209
0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0.004635209
0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0.004635209
0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0.004635209
0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	3	0.0139056271
0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	2	0.0092704181
0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0.004635209
0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0.0092704181
0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	4	0.0185408362
0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0.004635209
0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0.0092704181
0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	5	0.0231760452
0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0.004635209
0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	1	0.004635209
0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0.004635209
0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0.004635209
0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0.004635209
0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0.004635209
0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	91	0.4218040234
0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	6	0.0278112543
0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0.004635209
0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0.004635209
0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	21	0.09733939
0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	196	0.9085009734
0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0.004635209
0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	5	0.0231760452
0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	4	0.0185408362
0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	3	0.0139056271
0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	66	0.3059237972
0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	4	0.0185408362
0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	3	0.0139056271
0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	6	0.0278112543
0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	8	0.0370816724
0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	2	0.0092704181
0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	5	0.0231760452
0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0	2	0.0092704181
0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0.004635209
0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	3	0.0139056271
0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	3	0.0139056271
0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	5	0.0231760452
0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0.004635209
0	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	1	0.004635209
0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0.0185408362
0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0.004635209
0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0.004635209
0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0.004635209
0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	71	0.3290998424
0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	2	0.0092704181
0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0.004635209
0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	19	0.0880689719
0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	3	0.0139056271
0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	3	0.0139056271
0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	2	0.0092704181
0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	3	0.0139056271
0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0.004635209
0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	2	0.0092704181
0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1	0.004635209
0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	2	0.0092704181
0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	10	0.0463520905
0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	3	0.0139056271
0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0	1	0.004635209
0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	0.004635209
0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0.004635209
0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0.0139056271
0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0.004635209
0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	13	0.0602577176
0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	5	0.0231760452
0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0.004635209
0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0.004635209
0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0.004635209
0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0.004635209
0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	2	0.0092704181
0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0.004635209
0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	0	1	0.004635209
0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	2	0.0092704181
0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	13	0.0602577176
0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	0.004635209
0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	9	0.0417168814
0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0.004635209
0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0.004635209
0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0.004635209
0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	3	0.0139056271
0	0	0	1	0	1	1	1	0	1	1	1	1	0	0	0	2	0.0092704181
0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0.004635209
0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	6	0.0278112543
0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0.004635209
0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0.004635209
0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	2	0.0092704181
0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1	0.004635209
0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	6	0.0278112543
0	0	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0.004635209
0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0.004635209
0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	0.004635209
0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0.004635209
0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0.004635209
0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0.004635209
0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0.004635209
0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0.004635209
0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	72	0.3337350515
0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0.0092704181
0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	43	0.1993139891
0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	14	0.0648929267
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0.004635209
0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	2	0.0092704181
0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0.004635209
0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	20	0.092704181
0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	2	0.0092704181
0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	20	0.092704181
0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	8	0.0370816724
0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0.004635209
0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0.0092704181
0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	5	0.0231760452
0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0.004635209
0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	8	0.0370816724
0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	10	0.0463520905
0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	5	0.0231760452
0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	2	0.0092704181
0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	2	0.0092704181
0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	123	0.5701307129
0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	3	0.0139056271
0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	85	0.3939927691
0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	33	0.1529618986
0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	2	0.0092704181
0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0.004635209
0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	4	0.0185408362
0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	2	0.0092704181
0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	76	0.3522758876
0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	7	0.0324464633
